Step 1026/10100 | Loss: 0.1504 | LR: 0.001539 | Total Step Time: 7862.93ms | Tokens/sec: 1333569.51 (accumulated over 5120 batches)
Step 1027/10100 | Loss: 0.1047 | LR: 0.001540 | Total Step Time: 8033.54ms | Tokens/sec: 1305248.17 (accumulated over 5120 batches)
Step 1028/10100 | Loss: 0.1052 | LR: 0.001542 | Total Step Time: 7769.67ms | Tokens/sec: 1349575.36 (accumulated over 5120 batches)
Step 1029/10100 | Loss: 0.0908 | LR: 0.001543 | Total Step Time: 8068.83ms | Tokens/sec: 1299539.13 (accumulated over 5120 batches)
Step 1030/10100 | Loss: 0.3321 | LR: 0.001545 | Total Step Time: 7789.37ms | Tokens/sec: 1346163.43 (accumulated over 5120 batches)
Step 1031/10100 | Loss: 0.2475 | LR: 0.001546 | Total Step Time: 7840.85ms | Tokens/sec: 1337325.15 (accumulated over 5120 batches)
Step 1032/10100 | Loss: 0.3443 | LR: 0.001548 | Total Step Time: 7979.65ms | Tokens/sec: 1314062.17 (accumulated over 5120 batches)
Step 1033/10100 | Loss: 0.5111 | LR: 0.001549 | Total Step Time: 7753.02ms | Tokens/sec: 1352474.09 (accumulated over 5120 batches)
Step 1034/10100 | Loss: 0.4640 | LR: 0.001551 | Total Step Time: 8036.58ms | Tokens/sec: 1304754.11 (accumulated over 5120 batches)
Step 1035/10100 | Loss: 0.1323 | LR: 0.001552 | Total Step Time: 7860.47ms | Tokens/sec: 1333985.77 (accumulated over 5120 batches)
Step 1036/10100 | Loss: 0.1903 | LR: 0.001554 | Total Step Time: 7903.65ms | Tokens/sec: 1326698.94 (accumulated over 5120 batches)
Step 1037/10100 | Loss: 0.2170 | LR: 0.001555 | Total Step Time: 7980.72ms | Tokens/sec: 1313885.83 (accumulated over 5120 batches)
Step 1038/10100 | Loss: 0.2775 | LR: 0.001557 | Total Step Time: 7719.02ms | Tokens/sec: 1358432.16 (accumulated over 5120 batches)
Step 1039/10100 | Loss: 0.6484 | LR: 0.001558 | Total Step Time: 7867.32ms | Tokens/sec: 1332824.65 (accumulated over 5120 batches)
Step 1040/10100 | Loss: 0.3441 | LR: 0.001560 | Total Step Time: 7841.52ms | Tokens/sec: 1337210.00 (accumulated over 5120 batches)
Step 1041/10100 | Loss: 0.2323 | LR: 0.001561 | Total Step Time: 7909.97ms | Tokens/sec: 1325638.12 (accumulated over 5120 batches)
Step 1042/10100 | Loss: 0.2879 | LR: 0.001563 | Total Step Time: 8034.57ms | Tokens/sec: 1305080.00 (accumulated over 5120 batches)
Step 1043/10100 | Loss: 0.2205 | LR: 0.001564 | Total Step Time: 8048.19ms | Tokens/sec: 1302871.61 (accumulated over 5120 batches)
Step 1044/10100 | Loss: 0.3307 | LR: 0.001566 | Total Step Time: 8037.73ms | Tokens/sec: 1304567.18 (accumulated over 5120 batches)
Step 1045/10100 | Loss: 0.1126 | LR: 0.001567 | Total Step Time: 7877.53ms | Tokens/sec: 1331097.34 (accumulated over 5120 batches)
Step 1046/10100 | Loss: 0.5472 | LR: 0.001569 | Total Step Time: 7824.89ms | Tokens/sec: 1340051.39 (accumulated over 5120 batches)
Step 1047/10100 | Loss: 0.2719 | LR: 0.001570 | Total Step Time: 8035.17ms | Tokens/sec: 1304983.54 (accumulated over 5120 batches)
Step 1048/10100 | Loss: 0.1767 | LR: 0.001572 | Total Step Time: 7813.87ms | Tokens/sec: 1341941.35 (accumulated over 5120 batches)
Step 1049/10100 | Loss: 0.4829 | LR: 0.001574 | Total Step Time: 7992.56ms | Tokens/sec: 1311939.73 (accumulated over 5120 batches)
Step 1050/10100 | Loss: 0.2889 | LR: 0.001575 | Total Step Time: 7870.93ms | Tokens/sec: 1332214.29 (accumulated over 5120 batches)
Step 1051/10100 | Loss: 0.4767 | LR: 0.001576 | Total Step Time: 7789.88ms | Tokens/sec: 1346075.14 (accumulated over 5120 batches)
Step 1052/10100 | Loss: 0.1251 | LR: 0.001578 | Total Step Time: 8049.87ms | Tokens/sec: 1302600.11 (accumulated over 5120 batches)
Step 1053/10100 | Loss: 0.3256 | LR: 0.001579 | Total Step Time: 7681.57ms | Tokens/sec: 1365054.86 (accumulated over 5120 batches)
Step 1054/10100 | Loss: 0.4460 | LR: 0.001581 | Total Step Time: 7917.80ms | Tokens/sec: 1324326.99 (accumulated over 5120 batches)
Step 1055/10100 | Loss: 0.4867 | LR: 0.001582 | Total Step Time: 7771.16ms | Tokens/sec: 1349317.86 (accumulated over 5120 batches)
Step 1056/10100 | Loss: 0.4565 | LR: 0.001584 | Total Step Time: 7881.42ms | Tokens/sec: 1330441.16 (accumulated over 5120 batches)
Step 1057/10100 | Loss: 0.3177 | LR: 0.001585 | Total Step Time: 7933.30ms | Tokens/sec: 1321740.28 (accumulated over 5120 batches)
Step 1058/10100 | Loss: 0.3160 | LR: 0.001587 | Total Step Time: 7777.60ms | Tokens/sec: 1348200.82 (accumulated over 5120 batches)
Step 1059/10100 | Loss: 0.4025 | LR: 0.001588 | Total Step Time: 7935.83ms | Tokens/sec: 1321318.37 (accumulated over 5120 batches)
Step 1060/10100 | Loss: 0.2027 | LR: 0.001590 | Total Step Time: 7816.23ms | Tokens/sec: 1341536.93 (accumulated over 5120 batches)
Step 1061/10100 | Loss: 0.3929 | LR: 0.001592 | Total Step Time: 7821.44ms | Tokens/sec: 1340643.73 (accumulated over 5120 batches)
Step 1062/10100 | Loss: 0.2051 | LR: 0.001593 | Total Step Time: 8049.21ms | Tokens/sec: 1302707.02 (accumulated over 5120 batches)
Step 1063/10100 | Loss: 0.1080 | LR: 0.001594 | Total Step Time: 7847.84ms | Tokens/sec: 1336133.40 (accumulated over 5120 batches)
